date,campaign,funnel_stage,ad_set,ad,creative_id,ad_type,platform,audience,audience_type,audience_size,impressions,clicks,spend,cpc,cpm,video_views,leads,conversions,revenue
2024-02-07,Traffic,Consideration,Set_1,Ad_10,Creative_8,Video,X,Interest_In_Home_Fitness,Interest,Broad,1002,29,24.25,0.84,24.2,0,0,0,0.0
2024-01-10,Traffic,Consideration,Set_3,Ad_7,Creative_6,Image,TikTok,Interest_In_Organic_Food,Interest,Broad,972,27,23.24,0.86,23.91,0,0,0,0.0
2024-01-03,Retargeting,Conversion,Set_1,Ad_4,Creative_10,Video,LinkedIn,Lookalike_Recent_Purchasers,Lookalike,Broad,981,28,16.54,0.59,16.86,0,0,1,14.84
2024-01-17,Video_Views,Awareness,Set_3,Ad_9,Creative_9,Image,Instagram,Interest_In_Luxury_Travel,Interest,Broad,987,15,0.75,0.05,0.76,6,0,0,0.0
2024-01-02,Conversions,Conversion,Set_3,Ad_11,Creative_3,Carousel,Instagram,Retargeting_Cart_Abandoners,Retargeting,Medium,1028,21,11.11,0.53,10.81,0,0,1,62.56
2024-01-09,Retargeting,Conversion,Set_2,Ad_20,Creative_5,Image,X,Lookalike_Top_Spenders,Lookalike,Broad,972,11,6.12,0.56,6.3,0,0,0,0.0
2024-02-08,Video_Views,Awareness,Set_3,Ad_2,Creative_4,Image,Instagram,Broad_18-34_US,Broad,Narrow,1016,27,14.7,0.54,14.47,23,0,0,0.0
2024-01-22,Conversions,Conversion,Set_3,Ad_19,Creative_1,Carousel,Instagram,Broad_35-54_UK,Broad,Medium,1023,33,13.78,0.42,13.47,0,0,1,43.9
2024-01-16,Traffic,Consideration,Set_3,Ad_6,Creative_1,Video,TikTok,Retargeting_Product_Viewers,Retargeting,Narrow,1028,8,4.07,0.51,3.96,0,0,0,0.0
2024-01-25,Retargeting,Conversion,Set_3,Ad_2,Creative_2,Carousel,LinkedIn,Custom_List_Past_Purchasers,Custom_List,Broad,1009,6,5.63,0.94,5.58,0,0,0,0.0
2024-01-25,Video_Views,Awareness,Set_4,Ad_7,Creative_6,Image,X,Interest_In_Organic_Food,Interest,Medium,996,11,6.9,0.63,6.93,5,0,0,0.0
2024-03-30,Traffic,Consideration,Set_3,Ad_16,Creative_5,Video,LinkedIn,Retargeting_Cart_Abandoners,Retargeting,Medium,972,23,10.81,0.47,11.12,0,0,0,0.0
2024-02-01,Conversions,Conversion,Set_4,Ad_9,Creative_7,Video,TikTok,Interest_In_Sustainable_Fashion,Interest,Narrow,1033,21,17.5,0.83,16.94,0,0,1,34.21
2024-01-05,Conversions,Conversion,Set_1,Ad_2,Creative_9,Carousel,LinkedIn,Lookalike_Top_Spenders,Lookalike,Medium,1014,25,8.09,0.32,7.98,0,0,0,0.0
2024-01-17,Video_Views,Awareness,Set_2,Ad_13,Creative_8,Image,X,Retargeting_Product_Viewers,Retargeting,Medium,990,12,7.61,0.63,7.69,8,0,0,0.0
2024-02-05,Conversions,Conversion,Set_3,Ad_7,Creative_9,Image,LinkedIn,Retargeting_Cart_Abandoners,Retargeting,Broad,979,29,25.03,0.86,25.57,0,0,1,58.95
2024-01-05,Conversions,Conversion,Set_3,Ad_13,Creative_2,Image,Facebook,Retargeting_Email_Engagers,Retargeting,Narrow,922,32,4.92,0.15,5.34,0,0,1,44.31
2024-01-25,Brand_Awareness,Awareness,Set_3,Ad_1,Creative_6,Video,LinkedIn,Interest_In_Home_Fitness,Interest,Medium,1042,10,4.68,0.47,4.49,0,0,0,0.0
2024-01-05,Traffic,Consideration,Set_4,Ad_2,Creative_10,Image,Facebook,Broad_18-34_US,Broad,Medium,1053,39,2.56,0.07,2.43,0,1,2,63.56
2024-02-04,Video_Views,Awareness,Set_2,Ad_5,Creative_10,Video,X,Retargeting_Cart_Abandoners,Retargeting,Narrow,954,22,19.49,0.89,20.43,10,0,0,0.0
2024-02-29,Traffic,Consideration,Set_4,Ad_5,Creative_8,Carousel,X,Custom_List_Newsletter_Subscribers,Custom_List,Narrow,952,20,2.8,0.14,2.94,0,0,0,0.0
2024-01-01,Conversions,Conversion,Set_2,Ad_4,Creative_3,Image,LinkedIn,Broad_18-34_US,Broad,Narrow,980,38,23.22,0.61,23.69,0,2,3,122.4
2024-02-16,Conversions,Conversion,Set_1,Ad_8,Creative_10,Carousel,TikTok,Interest_In_Organic_Food,Interest,Narrow,949,16,16.53,1.03,17.42,0,0,0,0.0
2024-02-07,Video_Views,Awareness,Set_3,Ad_9,Creative_6,Carousel,Instagram,Retargeting_Cart_Abandoners,Retargeting,Broad,1000,36,14.33,0.4,14.33,12,0,1,28.23
2024-01-18,Traffic,Consideration,Set_2,Ad_14,Creative_5,Carousel,Facebook,Broad_18-34_US,Broad,Medium,943,36,21.68,0.6,22.99,0,0,1,16.61
2024-01-04,Video_Views,Awareness,Set_4,Ad_9,Creative_6,Carousel,X,Broad_18-34_US,Broad,Medium,991,7,6.41,0.92,6.47,5,0,0,0.0
2024-01-17,Video_Views,Awareness,Set_3,Ad_15,Creative_4,Video,TikTok,Lookalike_Recent_Purchasers,Lookalike,Narrow,992,10,2.77,0.28,2.79,8,0,0,0.0
2024-01-21,Brand_Awareness,Awareness,Set_4,Ad_10,Creative_9,Image,Instagram,Retargeting_Cart_Abandoners,Retargeting,Broad,1000,20,4.84,0.24,4.84,0,1,1,7.13
2024-01-23,Traffic,Consideration,Set_2,Ad_5,Creative_10,Image,X,Lookalike_Top_Spenders,Lookalike,Narrow,1034,24,7.3,0.3,7.06,0,0,0,0.0
2024-02-10,Traffic,Consideration,Set_4,Ad_5,Creative_7,Video,LinkedIn,Interest_In_Luxury_Travel,Interest,Narrow,1017,16,7.46,0.47,7.34,0,0,0,0.0
2024-02-01,Conversions,Conversion,Set_1,Ad_9,Creative_6,Video,Facebook,Interest_In_Organic_Food,Interest,Broad,969,41,15.56,0.38,16.06,0,1,2,94.96
2024-01-29,Conversions,Conversion,Set_1,Ad_3,Creative_9,Image,Instagram,Retargeting_Product_Viewers,Retargeting,Medium,1000,46,17.81,0.39,17.81,0,1,2,82.72
2024-02-23,Brand_Awareness,Awareness,Set_1,Ad_1,Creative_3,Carousel,X,Lookalike_Top_Spenders,Lookalike,Narrow,991,16,10.94,0.68,11.04,0,0,0,0.0
2024-01-28,Video_Views,Awareness,Set_2,Ad_2,Creative_6,Video,LinkedIn,Broad_18-34_US,Broad,Broad,956,17,11.03,0.65,11.54,5,0,0,0.0
2024-01-06,Video_Views,Awareness,Set_3,Ad_6,Creative_7,Video,TikTok,Custom_List_Past_Purchasers,Custom_List,Narrow,982,7,4.19,0.6,4.27,6,0,0,0.0
2024-04-03,Retargeting,Conversion,Set_4,Ad_9,Creative_6,Image,Instagram,Interest_In_Sustainable_Fashion,Interest,Broad,1025,28,22.88,0.82,22.32,0,0,1,2.2
2024-01-12,Conversions,Conversion,Set_2,Ad_8,Creative_8,Image,LinkedIn,Interest_In_Sustainable_Fashion,Interest,Broad,987,8,5.14,0.64,5.21,0,0,0,0.0
2024-01-13,Video_Views,Awareness,Set_2,Ad_20,Creative_3,Carousel,LinkedIn,Broad_18-34_US,Broad,Broad,1042,15,7.98,0.53,7.66,10,0,0,0.0
2024-01-10,Brand_Awareness,Awareness,Set_3,Ad_4,Creative_1,Video,Facebook,Lookalike_Top_Spenders,Lookalike,Narrow,1061,16,5.5,0.34,5.18,0,0,0,0.0
2024-01-18,Retargeting,Conversion,Set_4,Ad_6,Creative_5,Carousel,Facebook,Interest_In_Organic_Food,Interest,Narrow,931,25,11.39,0.46,12.23,0,0,0,0.0
2024-01-01,Video_Views,Awareness,Set_4,Ad_19,Creative_8,Image,LinkedIn,Broad_18-34_US,Broad,Medium,1006,26,25.23,0.97,25.08,4,0,0,0.0
2024-01-01,Brand_Awareness,Awareness,Set_3,Ad_12,Creative_6,Image,LinkedIn,Interest_In_Sustainable_Fashion,Interest,Narrow,1030,31,21.6,0.7,20.97,0,0,1,20.26
2024-01-28,Traffic,Consideration,Set_1,Ad_18,Creative_9,Image,TikTok,Retargeting_Product_Viewers,Retargeting,Narrow,986,30,23.44,0.78,23.77,0,0,0,0.0
2024-02-25,Retargeting,Conversion,Set_2,Ad_1,Creative_10,Video,TikTok,Interest_In_Tech_Gadgets,Interest,Narrow,999,27,29.11,1.08,29.14,0,0,1,22.56
2024-01-02,Traffic,Consideration,Set_2,Ad_15,Creative_3,Image,LinkedIn,Broad_35-54_UK,Broad,Narrow,1056,25,8.61,0.34,8.15,0,0,1,24.28
2024-01-26,Video_Views,Awareness,Set_4,Ad_7,Creative_9,Video,X,Lookalike_Recent_Purchasers,Lookalike,Broad,1026,17,12.6,0.74,12.28,14,0,0,0.0
2024-03-06,Conversions,Conversion,Set_1,Ad_6,Creative_1,Carousel,LinkedIn,Custom_List_Newsletter_Subscribers,Custom_List,Medium,1018,17,11.86,0.7,11.65,0,0,0,0.0
2024-02-13,Video_Views,Awareness,Set_2,Ad_14,Creative_10,Image,TikTok,Custom_List_Past_Purchasers,Custom_List,Narrow,953,11,6.6,0.6,6.93,3,0,0,-0.0
2024-03-04,Brand_Awareness,Awareness,Set_4,Ad_5,Creative_8,Carousel,Instagram,Lookalike_Top_Spenders,Lookalike,Broad,1000,15,3.81,0.25,3.81,0,0,0,0.0
2024-01-24,Brand_Awareness,Awareness,Set_2,Ad_4,Creative_3,Video,TikTok,Retargeting_Email_Engagers,Retargeting,Medium,985,16,9.95,0.62,10.1,0,0,0,0.0
2024-01-08,Traffic,Consideration,Set_3,Ad_19,Creative_4,Image,LinkedIn,Broad_18-34_US,Broad,Narrow,989,35,18.72,0.53,18.93,0,0,0,0.0
2024-01-19,Traffic,Consideration,Set_1,Ad_11,Creative_8,Carousel,TikTok,Broad_18-34_US,Broad,Broad,961,22,11.22,0.51,11.68,0,0,0,0.0
2024-01-20,Conversions,Conversion,Set_1,Ad_15,Creative_4,Image,X,Retargeting_Cart_Abandoners,Retargeting,Broad,1051,30,14.39,0.48,13.69,0,0,0,0.0
2024-03-21,Traffic,Consideration,Set_2,Ad_1,Creative_7,Image,TikTok,Retargeting_Product_Viewers,Retargeting,Broad,977,28,23.95,0.86,24.51,0,0,0,0.0
2024-01-07,Brand_Awareness,Awareness,Set_3,Ad_3,Creative_5,Image,LinkedIn,Interest_In_Tech_Gadgets,Interest,Narrow,985,27,10.36,0.38,10.52,0,0,0,0.0
2024-05-16,Brand_Awareness,Awareness,Set_2,Ad_1,Creative_9,Carousel,Facebook,Retargeting_Cart_Abandoners,Retargeting,Broad,988,16,7.4,0.46,7.49,0,0,0,0.0
2024-01-15,Retargeting,Conversion,Set_4,Ad_12,Creative_6,Video,TikTok,Custom_List_Past_Purchasers,Custom_List,Medium,1032,12,9.64,0.8,9.34,0,0,0,0.0
2024-01-18,Video_Views,Awareness,Set_3,Ad_1,Creative_5,Image,TikTok,Interest_In_Tech_Gadgets,Interest,Broad,997,30,14.83,0.49,14.87,19,0,0,0.0
2024-01-11,Conversions,Conversion,Set_1,Ad_10,Creative_4,Image,TikTok,Broad_35-54_UK,Broad,Medium,994,38,29.07,0.76,29.25,0,1,3,144.3
2024-01-11,Retargeting,Conversion,Set_4,Ad_20,Creative_8,Image,X,Custom_List_Newsletter_Subscribers,Custom_List,Medium,1049,14,10.07,0.72,9.6,0,0,0,0.0
2024-01-24,Traffic,Consideration,Set_4,Ad_11,Creative_3,Video,Facebook,Retargeting_Product_Viewers,Retargeting,Narrow,979,14,10.6,0.76,10.83,0,0,0,0.0
2024-01-07,Brand_Awareness,Awareness,Set_3,Ad_8,Creative_1,Video,TikTok,Interest_In_Organic_Food,Interest,Broad,980,13,7.4,0.57,7.55,0,0,0,0.0
2024-01-26,Conversions,Conversion,Set_4,Ad_5,Creative_4,Video,Facebook,Retargeting_Cart_Abandoners,Retargeting,Medium,992,17,6.64,0.39,6.69,0,0,1,62.03
2024-01-18,Conversions,Conversion,Set_2,Ad_19,Creative_7,Carousel,X,Lookalike_Recent_Purchasers,Lookalike,Medium,1029,19,8.3,0.44,8.07,0,0,0,0.0
2024-01-31,Retargeting,Conversion,Set_3,Ad_2,Creative_7,Carousel,LinkedIn,Retargeting_Product_Viewers,Retargeting,Broad,981,16,8.37,0.52,8.53,0,0,0,0.0
2024-04-10,Video_Views,Awareness,Set_3,Ad_18,Creative_2,Carousel,X,Retargeting_Cart_Abandoners,Retargeting,Medium,1001,9,7.05,0.78,7.04,4,0,0,0.0
2024-03-26,Brand_Awareness,Awareness,Set_1,Ad_13,Creative_7,Image,LinkedIn,Retargeting_Cart_Abandoners,Retargeting,Broad,960,14,12.2,0.87,12.71,0,0,0,0.0
2024-01-01,Conversions,Conversion,Set_1,Ad_17,Creative_10,Carousel,LinkedIn,Retargeting_Email_Engagers,Retargeting,Narrow,1016,35,30.58,0.87,30.1,0,0,1,53.18
2024-02-17,Retargeting,Conversion,Set_3,Ad_7,Creative_3,Image,LinkedIn,Retargeting_Cart_Abandoners,Retargeting,Narrow,1022,14,8.07,0.58,7.9,0,0,0,0.0
2024-01-26,Conversions,Conversion,Set_2,Ad_4,Creative_10,Video,LinkedIn,Custom_List_Past_Purchasers,Custom_List,Medium,1007,41,32.13,0.78,31.91,0,1,2,123.4
2024-01-12,Video_Views,Awareness,Set_2,Ad_9,Creative_5,Image,Instagram,Retargeting_Cart_Abandoners,Retargeting,Broad,1004,19,4.21,0.22,4.19,10,0,0,0.0
2024-03-29,Retargeting,Conversion,Set_1,Ad_10,Creative_4,Carousel,Facebook,Retargeting_Cart_Abandoners,Retargeting,Broad,993,33,20.26,0.61,20.4,0,0,1,23.36
2024-01-06,Retargeting,Conversion,Set_3,Ad_3,Creative_7,Video,TikTok,Broad_35-54_UK,Broad,Medium,994,33,31.16,0.94,31.35,0,0,0,0.0
2024-05-01,Video_Views,Awareness,Set_2,Ad_14,Creative_3,Image,TikTok,Interest_In_Home_Fitness,Interest,Narrow,1002,2,0.75,0.38,0.75,1,0,0,0.0
2024-03-05,Retargeting,Conversion,Set_2,Ad_11,Creative_7,Video,LinkedIn,Lookalike_Recent_Purchasers,Lookalike,Narrow,988,9,6.05,0.67,6.12,0,0,0,0.0
2024-01-05,Retargeting,Conversion,Set_2,Ad_3,Creative_1,Image,Instagram,Broad_35-54_UK,Broad,Narrow,1014,14,6.61,0.47,6.52,0,0,0,0.0
2024-03-16,Video_Views,Awareness,Set_3,Ad_15,Creative_10,Video,TikTok,Broad_35-54_UK,Broad,Broad,1038,20,7.17,0.36,6.91,16,0,0,0.0
2024-01-01,Brand_Awareness,Awareness,Set_3,Ad_8,Creative_6,Image,Instagram,Custom_List_Past_Purchasers,Custom_List,Medium,916,20,9.96,0.5,10.87,0,0,1,32.58
2024-01-30,Retargeting,Conversion,Set_4,Ad_1,Creative_1,Carousel,Facebook,Retargeting_Email_Engagers,Retargeting,Broad,982,0,0.0,0.0,0.0,0,0,0,0.0
2024-03-12,Conversions,Conversion,Set_4,Ad_18,Creative_1,Carousel,Instagram,Interest_In_Luxury_Travel,Interest,Broad,992,26,3.21,0.12,3.24,0,0,1,57.02
2024-01-15,Traffic,Consideration,Set_1,Ad_7,Creative_7,Carousel,X,Lookalike_Recent_Purchasers,Lookalike,Narrow,1022,22,12.91,0.59,12.63,0,0,0,0.0
2024-01-09,Conversions,Conversion,Set_2,Ad_5,Creative_9,Video,TikTok,Retargeting_Product_Viewers,Retargeting,Medium,942,35,24.06,0.69,25.54,0,0,1,44.02
2024-01-05,Conversions,Conversion,Set_4,Ad_15,Creative_7,Image,Facebook,Custom_List_Past_Purchasers,Custom_List,Medium,1036,18,0.9,0.05,0.87,0,0,0,0.0
2024-01-30,Brand_Awareness,Awareness,Set_1,Ad_16,Creative_4,Video,X,Interest_In_Luxury_Travel,Interest,Narrow,980,1,0.59,0.59,0.6,0,0,0,0.0
2024-01-02,Traffic,Consideration,Set_4,Ad_2,Creative_10,Carousel,Facebook,Broad_18-34_US,Broad,Medium,960,17,12.56,0.74,13.08,0,0,0,0.0
2024-03-25,Brand_Awareness,Awareness,Set_4,Ad_10,Creative_8,Carousel,X,Interest_In_Sustainable_Fashion,Interest,Medium,1001,9,7.18,0.8,7.17,0,0,0,0.0
2024-02-16,Brand_Awareness,Awareness,Set_4,Ad_8,Creative_3,Video,TikTok,Custom_List_Past_Purchasers,Custom_List,Medium,987,8,3.49,0.44,3.54,0,0,0,0.0
2024-01-07,Brand_Awareness,Awareness,Set_3,Ad_16,Creative_6,Image,LinkedIn,Broad_18-34_US,Broad,Medium,1061,18,10.84,0.6,10.22,0,0,0,0.0
2024-02-22,Conversions,Conversion,Set_3,Ad_17,Creative_3,Carousel,LinkedIn,Interest_In_Luxury_Travel,Interest,Narrow,981,23,18.34,0.8,18.7,0,0,1,62.71
2024-02-19,Conversions,Conversion,Set_4,Ad_10,Creative_9,Video,Facebook,Interest_In_Organic_Food,Interest,Narrow,994,16,2.57,0.16,2.59,0,0,1,53.79
2024-02-17,Conversions,Conversion,Set_2,Ad_3,Creative_10,Carousel,X,Lookalike_Recent_Purchasers,Lookalike,Broad,980,24,11.2,0.47,11.43,0,0,1,53.78
2024-01-18,Video_Views,Awareness,Set_4,Ad_6,Creative_10,Video,LinkedIn,Interest_In_Sustainable_Fashion,Interest,Broad,1005,32,30.45,0.95,30.3,22,0,1,6.25
2024-01-03,Traffic,Consideration,Set_1,Ad_6,Creative_10,Image,Instagram,Interest_In_Sustainable_Fashion,Interest,Broad,972,9,6.41,0.71,6.59,0,0,0,-0.0
2024-01-12,Video_Views,Awareness,Set_2,Ad_4,Creative_8,Image,X,Retargeting_Email_Engagers,Retargeting,Narrow,1002,19,14.47,0.76,14.44,15,0,0,0.0
2024-01-05,Brand_Awareness,Awareness,Set_2,Ad_5,Creative_9,Video,Facebook,Interest_In_Organic_Food,Interest,Broad,995,21,6.8,0.32,6.83,0,0,0,0.0
2024-02-23,Conversions,Conversion,Set_3,Ad_14,Creative_6,Image,LinkedIn,Broad_18-34_US,Broad,Medium,995,27,8.87,0.33,8.91,0,0,0,0.0
2024-01-06,Conversions,Conversion,Set_1,Ad_15,Creative_6,Video,LinkedIn,Interest_In_Luxury_Travel,Interest,Narrow,974,26,20.84,0.8,21.4,0,0,0,0.0
2024-01-01,Retargeting,Conversion,Set_2,Ad_19,Creative_5,Carousel,Facebook,Lookalike_Recent_Purchasers,Lookalike,Medium,1031,34,29.86,0.88,28.96,0,0,0,0.0
2024-02-03,Conversions,Conversion,Set_4,Ad_13,Creative_7,Video,LinkedIn,Broad_18-34_US,Broad,Broad,978,6,2.87,0.48,2.93,0,0,0,0.0
2024-01-07,Conversions,Conversion,Set_4,Ad_14,Creative_7,Video,LinkedIn,Interest_In_Luxury_Travel,Interest,Medium,1006,34,33.7,0.99,33.5,0,0,0,0.0
2024-01-25,Brand_Awareness,Awareness,Set_3,Ad_5,Creative_6,Carousel,Facebook,Retargeting_Product_Viewers,Retargeting,Broad,1001,11,3.23,0.29,3.23,0,0,0,0.0
2024-03-12,Traffic,Consideration,Set_4,Ad_10,Creative_8,Image,X,Interest_In_Tech_Gadgets,Interest,Narrow,1017,24,22.93,0.96,22.55,0,0,0,0.0
2024-03-14,Conversions,Conversion,Set_1,Ad_10,Creative_8,Carousel,TikTok,Retargeting_Email_Engagers,Retargeting,Broad,952,26,23.37,0.9,24.55,0,0,1,55.02
2024-01-18,Video_Views,Awareness,Set_2,Ad_19,Creative_8,Image,TikTok,Retargeting_Product_Viewers,Retargeting,Medium,1024,11,5.47,0.5,5.34,4,0,0,0.0
2024-01-10,Conversions,Conversion,Set_3,Ad_9,Creative_2,Video,Instagram,Interest_In_Home_Fitness,Interest,Narrow,1067,25,15.67,0.63,14.69,0,0,1,60.12
2024-01-07,Video_Views,Awareness,Set_3,Ad_2,Creative_9,Carousel,LinkedIn,Retargeting_Email_Engagers,Retargeting,Narrow,993,7,6.08,0.87,6.12,3,0,0,0.0
2024-01-21,Retargeting,Conversion,Set_2,Ad_17,Creative_1,Video,LinkedIn,Broad_18-34_US,Broad,Broad,1011,17,12.09,0.71,11.96,0,0,0,0.0
2024-01-22,Brand_Awareness,Awareness,Set_4,Ad_16,Creative_4,Video,Instagram,Interest_In_Organic_Food,Interest,Medium,1019,22,6.01,0.27,5.9,0,0,1,14.12
2024-01-07,Video_Views,Awareness,Set_1,Ad_8,Creative_4,Video,Instagram,Broad_18-34_US,Broad,Narrow,997,25,9.37,0.37,9.4,15,0,0,0.0
2024-04-27,Brand_Awareness,Awareness,Set_2,Ad_3,Creative_4,Carousel,TikTok,Custom_List_Past_Purchasers,Custom_List,Narrow,1016,12,3.32,0.28,3.27,0,0,0,0.0
2024-01-07,Traffic,Consideration,Set_1,Ad_3,Creative_1,Video,Facebook,Lookalike_Recent_Purchasers,Lookalike,Broad,989,9,1.74,0.19,1.76,0,0,0,0.0
2024-01-29,Retargeting,Conversion,Set_3,Ad_9,Creative_9,Video,TikTok,Retargeting_Product_Viewers,Retargeting,Medium,996,36,32.49,0.9,32.62,0,0,1,29.74
2024-01-18,Retargeting,Conversion,Set_3,Ad_12,Creative_3,Video,Instagram,Custom_List_Past_Purchasers,Custom_List,Medium,1018,18,1.37,0.08,1.35,0,0,0,0.0
2024-01-25,Video_Views,Awareness,Set_4,Ad_4,Creative_7,Image,X,Lookalike_Recent_Purchasers,Lookalike,Medium,980,9,3.13,0.35,3.19,4,0,0,0.0
2024-01-02,Video_Views,Awareness,Set_4,Ad_9,Creative_4,Carousel,X,Retargeting_Cart_Abandoners,Retargeting,Broad,1009,31,24.39,0.79,24.17,15,0,0,0.0
2024-01-10,Conversions,Conversion,Set_1,Ad_15,Creative_9,Carousel,TikTok,Retargeting_Product_Viewers,Retargeting,Narrow,997,14,9.65,0.69,9.68,0,0,0,0.0
2024-03-14,Retargeting,Conversion,Set_1,Ad_8,Creative_10,Video,X,Interest_In_Tech_Gadgets,Interest,Medium,975,23,14.69,0.64,15.07,0,0,1,20.3
2024-01-18,Retargeting,Conversion,Set_2,Ad_7,Creative_9,Video,TikTok,Custom_List_Past_Purchasers,Custom_List,Broad,1003,14,14.22,1.02,14.18,0,0,0,0.0
2024-01-02,Retargeting,Conversion,Set_3,Ad_3,Creative_6,Image,LinkedIn,Custom_List_Newsletter_Subscribers,Custom_List,Broad,960,24,16.12,0.67,16.79,0,0,0,0.0
2024-02-19,Retargeting,Conversion,Set_1,Ad_4,Creative_2,Carousel,TikTok,Retargeting_Email_Engagers,Retargeting,Broad,998,21,7.79,0.37,7.81,0,0,0,0.0
2024-01-03,Retargeting,Conversion,Set_2,Ad_9,Creative_8,Carousel,LinkedIn,Retargeting_Email_Engagers,Retargeting,Medium,975,0,0.0,0.0,0.0,0,0,0,0.0
2024-02-25,Retargeting,Conversion,Set_2,Ad_19,Creative_5,Carousel,Instagram,Interest_In_Luxury_Travel,Interest,Broad,991,34,2.53,0.07,2.55,0,0,0,0.0
2024-01-25,Traffic,Consideration,Set_4,Ad_17,Creative_10,Video,X,Broad_35-54_UK,Broad,Narrow,973,9,6.42,0.71,6.6,0,0,0,0.0
2024-01-10,Retargeting,Conversion,Set_2,Ad_14,Creative_1,Carousel,LinkedIn,Retargeting_Email_Engagers,Retargeting,Broad,1013,25,16.29,0.65,16.08,0,0,0,0.0
2024-03-19,Brand_Awareness,Awareness,Set_1,Ad_5,Creative_1,Carousel,LinkedIn,Broad_35-54_UK,Broad,Narrow,993,45,44.37,0.99,44.68,0,0,1,18.1
2024-01-13,Video_Views,Awareness,Set_3,Ad_5,Creative_8,Carousel,Facebook,Interest_In_Sustainable_Fashion,Interest,Broad,1015,19,10.02,0.53,9.87,9,0,0,0.0
2024-01-16,Traffic,Consideration,Set_1,Ad_5,Creative_2,Carousel,Facebook,Broad_18-34_US,Broad,Medium,978,30,15.23,0.51,15.57,0,0,1,18.46
2024-01-10,Video_Views,Awareness,Set_1,Ad_9,Creative_5,Image,X,Custom_List_Past_Purchasers,Custom_List,Medium,956,18,11.36,0.63,11.88,9,0,0,0.0
2024-01-14,Conversions,Conversion,Set_4,Ad_6,Creative_6,Video,Instagram,Lookalike_Top_Spenders,Lookalike,Narrow,1058,32,1.6,0.05,1.51,0,0,1,26.11
2024-01-06,Retargeting,Conversion,Set_4,Ad_7,Creative_6,Carousel,Instagram,Retargeting_Email_Engagers,Retargeting,Narrow,978,34,14.16,0.42,14.48,0,1,2,65.26
2024-01-24,Brand_Awareness,Awareness,Set_2,Ad_10,Creative_3,Video,Instagram,Custom_List_Past_Purchasers,Custom_List,Narrow,1054,1,0.75,0.75,0.71,0,0,0,0.0
2024-02-18,Conversions,Conversion,Set_2,Ad_18,Creative_1,Image,Facebook,Interest_In_Organic_Food,Interest,Narrow,1004,13,8.36,0.64,8.33,0,0,0,0.0
2024-01-01,Retargeting,Conversion,Set_3,Ad_11,Creative_2,Video,TikTok,Broad_18-34_US,Broad,Broad,1005,14,7.6,0.54,7.56,0,0,0,0.0
2024-02-09,Conversions,Conversion,Set_2,Ad_2,Creative_4,Video,Instagram,Interest_In_Organic_Food,Interest,Broad,958,28,17.2,0.61,17.95,0,1,2,110.1
2024-01-14,Conversions,Conversion,Set_1,Ad_16,Creative_10,Carousel,X,Interest_In_Tech_Gadgets,Interest,Narrow,950,15,12.79,0.85,13.46,0,0,0,0.0
2024-01-08,Traffic,Consideration,Set_2,Ad_6,Creative_10,Carousel,TikTok,Lookalike_Top_Spenders,Lookalike,Broad,1006,2,1.4,0.7,1.39,0,0,0,0.0
2024-02-19,Video_Views,Awareness,Set_4,Ad_1,Creative_5,Image,Instagram,Interest_In_Organic_Food,Interest,Medium,1025,24,5.89,0.25,5.75,22,0,1,25.65
2024-01-29,Traffic,Consideration,Set_1,Ad_1,Creative_2,Video,TikTok,Lookalike_Top_Spenders,Lookalike,Medium,995,19,12.19,0.64,12.25,0,0,0,0.0
2024-01-18,Video_Views,Awareness,Set_2,Ad_8,Creative_3,Image,X,Custom_List_Past_Purchasers,Custom_List,Broad,1027,32,28.94,0.9,28.18,24,0,1,28.3
2024-01-11,Retargeting,Conversion,Set_4,Ad_8,Creative_5,Video,LinkedIn,Interest_In_Luxury_Travel,Interest,Medium,1018,1,0.74,0.74,0.73,0,0,0,0.0
2024-02-19,Retargeting,Conversion,Set_4,Ad_3,Creative_8,Video,LinkedIn,Interest_In_Home_Fitness,Interest,Medium,1027,17,10.72,0.63,10.44,0,0,1,17.18
2024-03-14,Traffic,Consideration,Set_3,Ad_11,Creative_8,Video,X,Retargeting_Product_Viewers,Retargeting,Narrow,991,21,15.17,0.72,15.31,0,0,1,3.81
2024-01-22,Brand_Awareness,Awareness,Set_2,Ad_13,Creative_4,Video,LinkedIn,Interest_In_Luxury_Travel,Interest,Narrow,1007,36,31.93,0.89,31.71,0,1,2,19.26
2024-01-29,Video_Views,Awareness,Set_2,Ad_19,Creative_8,Image,Instagram,Retargeting_Email_Engagers,Retargeting,Medium,926,13,3.27,0.25,3.53,5,0,0,0.0
2024-01-01,Brand_Awareness,Awareness,Set_2,Ad_3,Creative_4,Image,X,Lookalike_Top_Spenders,Lookalike,Broad,986,14,10.67,0.76,10.82,0,0,0,-0.0
2024-01-07,Conversions,Conversion,Set_2,Ad_8,Creative_8,Image,TikTok,Lookalike_Top_Spenders,Lookalike,Medium,980,18,14.26,0.79,14.55,0,0,1,44.12
2024-01-01,Video_Views,Awareness,Set_3,Ad_17,Creative_4,Video,Instagram,Interest_In_Organic_Food,Interest,Medium,1061,11,1.41,0.13,1.33,11,0,0,-0.0
2024-01-07,Traffic,Consideration,Set_1,Ad_5,Creative_4,Image,TikTok,Broad_35-54_UK,Broad,Broad,956,33,14.34,0.43,15.0,0,1,2,28.42
